Bandit,Reward,Algorithm
3,4.571685097039549,ThompsonSamplingBandit
3,4.74145679008215,ThompsonSamplingBandit
3,4.380630508097726,ThompsonSamplingBandit
3,4.0880847816457475,ThompsonSamplingBandit
3,3.4470603501604695,ThompsonSamplingBandit
3,4.542556289127615,ThompsonSamplingBandit
3,2.299936410922455,ThompsonSamplingBandit
3,4.886113016647053,ThompsonSamplingBandit
3,4.915821845693511,ThompsonSamplingBandit
3,4.862924055938518,ThompsonSamplingBandit
3,4.480422088248243,ThompsonSamplingBandit
3,3.8859429325831982,ThompsonSamplingBandit
3,4.456662056006036,ThompsonSamplingBandit
3,5.308389335323755,ThompsonSamplingBandit
3,4.397978737395328,ThompsonSamplingBandit
3,2.453795143548332,ThompsonSamplingBandit
3,3.1682496186398454,ThompsonSamplingBandit
3,4.272466815938399,ThompsonSamplingBandit
3,4.080861565021981,ThompsonSamplingBandit
3,4.361410495138898,ThompsonSamplingBandit
3,3.521260709560296,ThompsonSamplingBandit
3,4.066701417150761,ThompsonSamplingBandit
3,5.457590268762765,ThompsonSamplingBandit
3,3.6721016798051758,ThompsonSamplingBandit
3,4.156326429380806,ThompsonSamplingBandit
3,5.059928515609152,ThompsonSamplingBandit
3,4.812801237414879,ThompsonSamplingBandit
3,5.024840296847357,ThompsonSamplingBandit
3,5.512178728180546,ThompsonSamplingBandit
3,3.8792632519391903,ThompsonSamplingBandit
3,3.0187024520494354,ThompsonSamplingBandit
3,2.9744783978839293,ThompsonSamplingBandit
3,3.2574701855327457,ThompsonSamplingBandit
3,4.4460749676747255,ThompsonSamplingBandit
3,2.53143771581367,ThompsonSamplingBandit
3,5.7455369658524775,ThompsonSamplingBandit
3,5.212562191512515,ThompsonSamplingBandit
3,3.9264184784234932,ThompsonSamplingBandit
3,3.8109833496095287,ThompsonSamplingBandit
3,3.170072926444139,ThompsonSamplingBandit
3,3.2470960378025113,ThompsonSamplingBandit
3,0.90261839255855,ThompsonSamplingBandit
3,5.558858054055772,ThompsonSamplingBandit
3,2.387797919614501,ThompsonSamplingBandit
3,3.6288336976574134,ThompsonSamplingBandit
3,4.743904703560855,ThompsonSamplingBandit
3,4.6909839497633,ThompsonSamplingBandit
3,2.3062961937040543,ThompsonSamplingBandit
3,3.8719794928074815,ThompsonSamplingBandit
3,4.258862331202695,ThompsonSamplingBandit
3,7.279350222136481,ThompsonSamplingBandit
3,4.8865563024019245,ThompsonSamplingBandit
3,2.6221354661942424,ThompsonSamplingBandit
3,3.6360742199295895,ThompsonSamplingBandit
3,3.9466216298509,ThompsonSamplingBandit
3,3.716271637763744,ThompsonSamplingBandit
3,3.2769040478822715,ThompsonSamplingBandit
3,2.2150797647102527,ThompsonSamplingBandit
3,2.314988022486453,ThompsonSamplingBandit
3,3.3116825668485306,ThompsonSamplingBandit
3,5.618543839594187,ThompsonSamplingBandit
3,2.352944326622075,ThompsonSamplingBandit
3,2.928802808054704,ThompsonSamplingBandit
3,5.002554800533677,ThompsonSamplingBandit
3,5.5602910966129855,ThompsonSamplingBandit
3,4.9962787212663,ThompsonSamplingBandit
3,4.2113596507315885,ThompsonSamplingBandit
3,3.7820417872484007,ThompsonSamplingBandit
3,2.112116534325618,ThompsonSamplingBandit
3,3.9280955695717448,ThompsonSamplingBandit
3,4.476191030180203,ThompsonSamplingBandit
3,4.198288105625558,ThompsonSamplingBandit
3,6.305772199372562,ThompsonSamplingBandit
3,5.583045826696619,ThompsonSamplingBandit
3,5.296303796967273,ThompsonSamplingBandit
3,3.787365957641556,ThompsonSamplingBandit
3,4.4907745648035595,ThompsonSamplingBandit
3,3.045625400266945,ThompsonSamplingBandit
3,3.192038822321529,ThompsonSamplingBandit
3,4.043722197850794,ThompsonSamplingBandit
3,3.183179022872308,ThompsonSamplingBandit
3,4.273722851183571,ThompsonSamplingBandit
3,3.8733986694047298,ThompsonSamplingBandit
3,2.8786238245818847,ThompsonSamplingBandit
3,3.7557999818246026,ThompsonSamplingBandit
3,4.257471778538878,ThompsonSamplingBandit
3,4.939044160848368,ThompsonSamplingBandit
3,3.5263006259064973,ThompsonSamplingBandit
3,2.812436705575225,ThompsonSamplingBandit
3,3.3736731976438046,ThompsonSamplingBandit
3,4.221208193480329,ThompsonSamplingBandit
3,3.1888018097557977,ThompsonSamplingBandit
3,4.595988486416716,ThompsonSamplingBandit
3,4.070147394544811,ThompsonSamplingBandit
3,4.396800491199386,ThompsonSamplingBandit
3,4.50563922291932,ThompsonSamplingBandit
3,3.3641715625736053,ThompsonSamplingBandit
3,2.9486695784191426,ThompsonSamplingBandit
3,4.930228964351016,ThompsonSamplingBandit
3,4.333705447058187,ThompsonSamplingBandit
3,4.180600361775813,ThompsonSamplingBandit
3,4.444902892152423,ThompsonSamplingBandit
3,3.160262878601877,ThompsonSamplingBandit
3,4.2138127531822365,ThompsonSamplingBandit
3,2.9301144971605675,ThompsonSamplingBandit
3,3.663600909677389,ThompsonSamplingBandit
3,3.8181685845726854,ThompsonSamplingBandit
3,5.352257061700984,ThompsonSamplingBandit
3,4.7535522121873806,ThompsonSamplingBandit
3,4.960087068673919,ThompsonSamplingBandit
3,3.4656606918146666,ThompsonSamplingBandit
3,3.4905075712194433,ThompsonSamplingBandit
3,3.2342871794729073,ThompsonSamplingBandit
3,4.705228040492867,ThompsonSamplingBandit
3,3.894657687840324,ThompsonSamplingBandit
3,4.33390219276171,ThompsonSamplingBandit
3,1.7596950759499599,ThompsonSamplingBandit
3,4.786437893716447,ThompsonSamplingBandit
3,3.646011111710016,ThompsonSamplingBandit
3,5.309551553613504,ThompsonSamplingBandit
3,3.921545216113813,ThompsonSamplingBandit
3,3.4015138483310685,ThompsonSamplingBandit
3,6.221915599682566,ThompsonSamplingBandit
3,3.0462128204437136,ThompsonSamplingBandit
3,3.741860740972439,ThompsonSamplingBandit
3,4.846599767128417,ThompsonSamplingBandit
3,3.4566797924908674,ThompsonSamplingBandit
3,2.383111942123491,ThompsonSamplingBandit
3,5.805144613773686,ThompsonSamplingBandit
3,4.369091132340063,ThompsonSamplingBandit
3,5.853018145699815,ThompsonSamplingBandit
3,4.273858067666708,ThompsonSamplingBandit
3,3.319332345190542,ThompsonSamplingBandit
3,2.4373003747548516,ThompsonSamplingBandit
3,4.867285694778818,ThompsonSamplingBandit
3,3.2216395296816467,ThompsonSamplingBandit
3,4.411441746344604,ThompsonSamplingBandit
3,3.92184424908786,ThompsonSamplingBandit
3,3.1010474460605106,ThompsonSamplingBandit
3,6.188094589745736,ThompsonSamplingBandit
3,4.3224975929947655,ThompsonSamplingBandit
3,2.640496663819352,ThompsonSamplingBandit
3,3.0437176348478667,ThompsonSamplingBandit
3,4.317590966175963,ThompsonSamplingBandit
3,3.5197166692000543,ThompsonSamplingBandit
3,4.7768071941802495,ThompsonSamplingBandit
3,5.2919023259513365,ThompsonSamplingBandit
3,4.497208060236327,ThompsonSamplingBandit
3,4.8860359479514415,ThompsonSamplingBandit
3,2.5896558724611523,ThompsonSamplingBandit
3,2.502989680320864,ThompsonSamplingBandit
3,2.0338929526768825,ThompsonSamplingBandit
3,4.5542880455125445,ThompsonSamplingBandit
3,4.190681250208171,ThompsonSamplingBandit
3,4.0351158784291385,ThompsonSamplingBandit
3,5.547357279022204,ThompsonSamplingBandit
3,4.933722665480597,ThompsonSamplingBandit
3,3.314783877181741,ThompsonSamplingBandit
3,3.4864523444997078,ThompsonSamplingBandit
3,4.390206456386494,ThompsonSamplingBandit
3,3.445330876411264,ThompsonSamplingBandit
3,3.705295497023173,ThompsonSamplingBandit
3,4.664008471548448,ThompsonSamplingBandit
3,4.038854093853873,ThompsonSamplingBandit
3,3.8358013085159235,ThompsonSamplingBandit
3,4.337507433390946,ThompsonSamplingBandit
3,3.312836004303734,ThompsonSamplingBandit
3,4.020120696476373,ThompsonSamplingBandit
3,2.9008549648849287,ThompsonSamplingBandit
3,5.025364295270453,ThompsonSamplingBandit
3,5.2070065087393544,ThompsonSamplingBandit
3,2.095339363826004,ThompsonSamplingBandit
3,3.1943464606875662,ThompsonSamplingBandit
3,4.550062737196555,ThompsonSamplingBandit
3,4.598103153302101,ThompsonSamplingBandit
3,3.4259148464514926,ThompsonSamplingBandit
3,4.4380940835471465,ThompsonSamplingBandit
3,2.987818090413041,ThompsonSamplingBandit
3,6.562856893284996,ThompsonSamplingBandit
3,6.364941443234967,ThompsonSamplingBandit
3,4.514357162066989,ThompsonSamplingBandit
3,2.7837877115829697,ThompsonSamplingBandit
3,2.809697156168809,ThompsonSamplingBandit
3,5.073932163844981,ThompsonSamplingBandit
3,5.4690628365199805,ThompsonSamplingBandit
3,4.989390740116626,ThompsonSamplingBandit
3,3.162590390684826,ThompsonSamplingBandit
3,2.953381069169944,ThompsonSamplingBandit
3,4.109335526982332,ThompsonSamplingBandit
3,2.364381738120487,ThompsonSamplingBandit
3,4.902245105193124,ThompsonSamplingBandit
3,3.568646939159999,ThompsonSamplingBandit
3,3.8820591483502396,ThompsonSamplingBandit
3,3.409668772314605,ThompsonSamplingBandit
3,1.6595161304313497,ThompsonSamplingBandit
3,4.234739562799167,ThompsonSamplingBandit
3,4.314039098299834,ThompsonSamplingBandit
3,3.2123714801446663,ThompsonSamplingBandit
3,3.1205512753086495,ThompsonSamplingBandit
3,3.6526873691135355,ThompsonSamplingBandit
3,4.245146725064547,ThompsonSamplingBandit
3,4.554085651480878,ThompsonSamplingBandit
3,4.534430742449242,ThompsonSamplingBandit
3,3.5999641630627535,ThompsonSamplingBandit
3,2.6622654294541177,ThompsonSamplingBandit
3,3.826215717956435,ThompsonSamplingBandit
3,2.5106311812784314,ThompsonSamplingBandit
3,4.141283515896483,ThompsonSamplingBandit
3,4.604370749018912,ThompsonSamplingBandit
3,5.182689025441962,ThompsonSamplingBandit
3,2.566625105119132,ThompsonSamplingBandit
3,4.368295807790891,ThompsonSamplingBandit
3,3.740129347746096,ThompsonSamplingBandit
3,3.4097146375441763,ThompsonSamplingBandit
3,5.044815736025549,ThompsonSamplingBandit
3,2.9862700230461456,ThompsonSamplingBandit
3,2.099953513269264,ThompsonSamplingBandit
3,4.619560333464028,ThompsonSamplingBandit
3,3.013277177963595,ThompsonSamplingBandit
3,5.076085797529037,ThompsonSamplingBandit
3,4.929111203188104,ThompsonSamplingBandit
3,5.281100445903992,ThompsonSamplingBandit
3,3.9551987827863364,ThompsonSamplingBandit
3,4.758255457171588,ThompsonSamplingBandit
3,4.807410835566738,ThompsonSamplingBandit
3,4.239526277605533,ThompsonSamplingBandit
3,4.372283288439717,ThompsonSamplingBandit
3,3.2567350927222156,ThompsonSamplingBandit
3,3.9498659282203468,ThompsonSamplingBandit
3,5.054481809900703,ThompsonSamplingBandit
3,6.512467685545197,ThompsonSamplingBandit
3,4.497275377491337,ThompsonSamplingBandit
3,3.0332080330728237,ThompsonSamplingBandit
3,4.6259500243875395,ThompsonSamplingBandit
3,3.3254388053117827,ThompsonSamplingBandit
3,4.185565484770233,ThompsonSamplingBandit
3,2.5603919079816153,ThompsonSamplingBandit
3,3.9160854352120156,ThompsonSamplingBandit
3,5.046290456790733,ThompsonSamplingBandit
3,2.0394332339615158,ThompsonSamplingBandit
3,3.4384685581854013,ThompsonSamplingBandit
3,2.942866420725392,ThompsonSamplingBandit
3,6.164688084396789,ThompsonSamplingBandit
3,3.7431816235213886,ThompsonSamplingBandit
3,2.3658755224371157,ThompsonSamplingBandit
3,1.4438149048286095,ThompsonSamplingBandit
3,3.290770931107225,ThompsonSamplingBandit
3,2.5644326935485235,ThompsonSamplingBandit
3,2.7670326058986348,ThompsonSamplingBandit
3,4.734483348816136,ThompsonSamplingBandit
3,3.833276611650542,ThompsonSamplingBandit
3,3.397764139988838,ThompsonSamplingBandit
3,4.718827371199474,ThompsonSamplingBandit
3,3.5824675836422717,ThompsonSamplingBandit
3,5.724579577153149,ThompsonSamplingBandit
3,3.211703641702189,ThompsonSamplingBandit
3,4.295737053828967,ThompsonSamplingBandit
3,3.9408112881737383,ThompsonSamplingBandit
3,5.424519962649107,ThompsonSamplingBandit
3,3.8106148751959177,ThompsonSamplingBandit
3,5.252660761069622,ThompsonSamplingBandit
3,4.817269662572172,ThompsonSamplingBandit
3,4.04540997291459,ThompsonSamplingBandit
3,4.0648453167234715,ThompsonSamplingBandit
3,4.310683004322352,ThompsonSamplingBandit
3,6.021045290220851,ThompsonSamplingBandit
3,3.7528608604294553,ThompsonSamplingBandit
3,4.876502910828685,ThompsonSamplingBandit
3,3.5719483496772977,ThompsonSamplingBandit
3,3.463426461753028,ThompsonSamplingBandit
3,4.536857621246597,ThompsonSamplingBandit
3,3.5109289394000833,ThompsonSamplingBandit
3,4.2964744279769045,ThompsonSamplingBandit
3,3.9984127742304247,ThompsonSamplingBandit
3,4.472074269892338,ThompsonSamplingBandit
3,3.976118853172083,ThompsonSamplingBandit
3,4.3134203196311605,ThompsonSamplingBandit
3,5.124907168572925,ThompsonSamplingBandit
3,2.8317357551243862,ThompsonSamplingBandit
3,4.779498597347387,ThompsonSamplingBandit
3,2.680569802943851,ThompsonSamplingBandit
3,3.7544945163121164,ThompsonSamplingBandit
3,3.592984899983206,ThompsonSamplingBandit
3,3.641434079553293,ThompsonSamplingBandit
3,3.692943790559124,ThompsonSamplingBandit
3,1.6285713782093514,ThompsonSamplingBandit
3,4.0868598442355015,ThompsonSamplingBandit
3,3.845048475150932,ThompsonSamplingBandit
3,5.6326447698739095,ThompsonSamplingBandit
3,4.801182118532863,ThompsonSamplingBandit
3,4.004751433626309,ThompsonSamplingBandit
3,4.618842705503362,ThompsonSamplingBandit
3,4.1304440262273765,ThompsonSamplingBandit
3,5.001053973418958,ThompsonSamplingBandit
3,1.87241025658244,ThompsonSamplingBandit
3,3.7230179477404373,ThompsonSamplingBandit
3,3.811349903957009,ThompsonSamplingBandit
3,5.008101668561175,ThompsonSamplingBandit
3,6.738101803892956,ThompsonSamplingBandit
3,2.858029542256101,ThompsonSamplingBandit
3,4.718933575350376,ThompsonSamplingBandit
3,4.563014943050848,ThompsonSamplingBandit
3,4.430708830220042,ThompsonSamplingBandit
3,2.075485525176707,ThompsonSamplingBandit
3,3.4310417528897386,ThompsonSamplingBandit
3,4.525884126535135,ThompsonSamplingBandit
3,5.295582489895352,ThompsonSamplingBandit
3,4.120895158884751,ThompsonSamplingBandit
3,4.831568687798002,ThompsonSamplingBandit
3,2.8753392694790354,ThompsonSamplingBandit
3,4.864285354607231,ThompsonSamplingBandit
3,4.534103224781116,ThompsonSamplingBandit
3,4.380313990520305,ThompsonSamplingBandit
3,4.1860054358835335,ThompsonSamplingBandit
3,4.964702524616411,ThompsonSamplingBandit
3,3.8322567815254467,ThompsonSamplingBandit
3,4.066215956607225,ThompsonSamplingBandit
3,4.193989261617651,ThompsonSamplingBandit
3,3.0725058930334384,ThompsonSamplingBandit
3,5.230544537196419,ThompsonSamplingBandit
3,4.915483555348746,ThompsonSamplingBandit
3,3.9446198279648317,ThompsonSamplingBandit
3,4.531876821357644,ThompsonSamplingBandit
3,3.597704762998956,ThompsonSamplingBandit
3,3.4120805477669607,ThompsonSamplingBandit
3,4.229452177381566,ThompsonSamplingBandit
3,5.301755472168983,ThompsonSamplingBandit
3,4.6567506170661535,ThompsonSamplingBandit
3,4.16848612952641,ThompsonSamplingBandit
3,2.706321532312823,ThompsonSamplingBandit
3,6.137283403121314,ThompsonSamplingBandit
3,4.056403942490709,ThompsonSamplingBandit
3,3.3769688041232713,ThompsonSamplingBandit
3,4.147902380922957,ThompsonSamplingBandit
3,7.02232743233713,ThompsonSamplingBandit
3,3.2180789470263287,ThompsonSamplingBandit
3,4.054384391285259,ThompsonSamplingBandit
3,4.93990019665559,ThompsonSamplingBandit
3,5.232567219120185,ThompsonSamplingBandit
3,4.167673749972211,ThompsonSamplingBandit
3,4.755106191262468,ThompsonSamplingBandit
3,4.1344565252805525,ThompsonSamplingBandit
3,4.616232412519055,ThompsonSamplingBandit
3,3.299124389289674,ThompsonSamplingBandit
3,4.586712149850002,ThompsonSamplingBandit
3,4.149031946440178,ThompsonSamplingBandit
3,3.373931985711728,ThompsonSamplingBandit
3,5.895571434904327,ThompsonSamplingBandit
3,4.832498222419845,ThompsonSamplingBandit
3,3.611703447982031,ThompsonSamplingBandit
3,2.974612068492922,ThompsonSamplingBandit
3,1.9569030298000816,ThompsonSamplingBandit
3,1.7172669263436329,ThompsonSamplingBandit
3,6.286333687288487,ThompsonSamplingBandit
3,3.8781213127154235,ThompsonSamplingBandit
3,4.340726865071132,ThompsonSamplingBandit
3,3.6189782815807634,ThompsonSamplingBandit
3,4.299845310795975,ThompsonSamplingBandit
3,3.7325982081057743,ThompsonSamplingBandit
3,3.912571142438472,ThompsonSamplingBandit
3,3.9236132868984255,ThompsonSamplingBandit
3,5.523569469312802,ThompsonSamplingBandit
3,2.316694512940729,ThompsonSamplingBandit
3,3.3393410395486427,ThompsonSamplingBandit
3,5.706301779501778,ThompsonSamplingBandit
3,2.8471613940667937,ThompsonSamplingBandit
3,4.380771545124653,ThompsonSamplingBandit
3,3.3176265839568573,ThompsonSamplingBandit
3,4.105828140761304,ThompsonSamplingBandit
3,3.857804043053916,ThompsonSamplingBandit
3,4.147424028854786,ThompsonSamplingBandit
3,3.905430592298429,ThompsonSamplingBandit
3,2.0787091464637344,ThompsonSamplingBandit
3,3.5547807431943284,ThompsonSamplingBandit
3,2.9318765245345224,ThompsonSamplingBandit
3,5.429634800000676,ThompsonSamplingBandit
3,4.6886504014958525,ThompsonSamplingBandit
3,4.55361500624093,ThompsonSamplingBandit
3,5.145966472019313,ThompsonSamplingBandit
3,3.4463081241306956,ThompsonSamplingBandit
3,4.0006496277959185,ThompsonSamplingBandit
3,3.815503597619989,ThompsonSamplingBandit
3,2.489780414850389,ThompsonSamplingBandit
3,5.085138072338522,ThompsonSamplingBandit
3,4.466943687889806,ThompsonSamplingBandit
3,3.2715021063665883,ThompsonSamplingBandit
3,3.7976156289571823,ThompsonSamplingBandit
3,3.7161477439094686,ThompsonSamplingBandit
3,4.455980614604767,ThompsonSamplingBandit
3,4.787099228981436,ThompsonSamplingBandit
3,3.783122813802583,ThompsonSamplingBandit
3,3.761726761388642,ThompsonSamplingBandit
3,5.113212791180114,ThompsonSamplingBandit
3,3.9632537238066208,ThompsonSamplingBandit
3,4.634788554576442,ThompsonSamplingBandit
3,3.8618034855411536,ThompsonSamplingBandit
3,3.489822723400458,ThompsonSamplingBandit
3,4.851787207774454,ThompsonSamplingBandit
3,3.758067798695851,ThompsonSamplingBandit
3,6.36279677553417,ThompsonSamplingBandit
3,5.385507403922174,ThompsonSamplingBandit
3,5.606314479826314,ThompsonSamplingBandit
3,2.5599771374932128,ThompsonSamplingBandit
3,3.434979834803431,ThompsonSamplingBandit
3,4.558722013113888,ThompsonSamplingBandit
3,3.564034779267523,ThompsonSamplingBandit
3,4.736243215336285,ThompsonSamplingBandit
3,4.52118102100612,ThompsonSamplingBandit
3,2.2960184634206025,ThompsonSamplingBandit
3,4.511166779378913,ThompsonSamplingBandit
3,3.7477426746113496,ThompsonSamplingBandit
3,2.597584047093826,ThompsonSamplingBandit
3,3.844051373117324,ThompsonSamplingBandit
3,5.419701994781622,ThompsonSamplingBandit
3,2.5441993200014696,ThompsonSamplingBandit
3,5.5243184076613145,ThompsonSamplingBandit
3,4.798875068974272,ThompsonSamplingBandit
3,4.910093565593917,ThompsonSamplingBandit
3,3.844365378682846,ThompsonSamplingBandit
3,3.3155951274542064,ThompsonSamplingBandit
3,1.961286138008135,ThompsonSamplingBandit
3,2.9977973282367163,ThompsonSamplingBandit
3,5.011772681856623,ThompsonSamplingBandit
3,4.125834334161331,ThompsonSamplingBandit
3,3.777745822159477,ThompsonSamplingBandit
3,1.7906137386048284,ThompsonSamplingBandit
3,4.27313406467767,ThompsonSamplingBandit
3,4.172952311828753,ThompsonSamplingBandit
3,4.975356142048405,ThompsonSamplingBandit
3,3.369985941916437,ThompsonSamplingBandit
3,3.598010823175078,ThompsonSamplingBandit
3,2.00719788604961,ThompsonSamplingBandit
3,3.4211648285692187,ThompsonSamplingBandit
3,4.0891737711202785,ThompsonSamplingBandit
3,4.781606706173365,ThompsonSamplingBandit
3,4.9750790561587745,ThompsonSamplingBandit
3,3.163976779574367,ThompsonSamplingBandit
3,3.584076463184126,ThompsonSamplingBandit
3,3.614324212618559,ThompsonSamplingBandit
3,4.1110291052940475,ThompsonSamplingBandit
3,2.3044460936379085,ThompsonSamplingBandit
3,4.967022755781638,ThompsonSamplingBandit
3,4.278385749677399,ThompsonSamplingBandit
3,4.08660207425853,ThompsonSamplingBandit
3,4.260107426945531,ThompsonSamplingBandit
3,4.716886730231242,ThompsonSamplingBandit
3,3.618984568291208,ThompsonSamplingBandit
3,3.801798585120705,ThompsonSamplingBandit
3,3.871104439491459,ThompsonSamplingBandit
3,4.283983370757046,ThompsonSamplingBandit
3,3.5670379765131583,ThompsonSamplingBandit
3,2.2217908255373624,ThompsonSamplingBandit
3,4.1508698782959765,ThompsonSamplingBandit
3,4.775139666283641,ThompsonSamplingBandit
3,4.746440473325595,ThompsonSamplingBandit
3,4.229387848209285,ThompsonSamplingBandit
3,4.361219629132718,ThompsonSamplingBandit
3,5.76611171912093,ThompsonSamplingBandit
3,4.401935058858338,ThompsonSamplingBandit
3,2.8884920475098284,ThompsonSamplingBandit
3,5.957602654601004,ThompsonSamplingBandit
3,4.87907800364675,ThompsonSamplingBandit
3,5.07289170235058,ThompsonSamplingBandit
3,3.344186261954557,ThompsonSamplingBandit
3,4.659391590561661,ThompsonSamplingBandit
3,4.669449378346576,ThompsonSamplingBandit
3,3.4090086248611673,ThompsonSamplingBandit
3,4.343689164654403,ThompsonSamplingBandit
3,4.5973579257630215,ThompsonSamplingBandit
3,4.964961386766029,ThompsonSamplingBandit
3,4.9976706240775775,ThompsonSamplingBandit
3,4.643495912269211,ThompsonSamplingBandit
3,6.37458166552269,ThompsonSamplingBandit
3,4.652551630772889,ThompsonSamplingBandit
3,4.824037617289529,ThompsonSamplingBandit
3,3.75078805321987,ThompsonSamplingBandit
3,3.2394443567199622,ThompsonSamplingBandit
3,5.681746913633026,ThompsonSamplingBandit
3,4.491520486917347,ThompsonSamplingBandit
3,3.5707513075097888,ThompsonSamplingBandit
3,4.608999496663603,ThompsonSamplingBandit
3,4.889673649799457,ThompsonSamplingBandit
3,3.291688971411188,ThompsonSamplingBandit
3,1.5089051760770262,ThompsonSamplingBandit
3,4.583648605322645,ThompsonSamplingBandit
3,5.834296694418253,ThompsonSamplingBandit
3,4.986686419929141,ThompsonSamplingBandit
3,4.831882731539554,ThompsonSamplingBandit
3,2.3037589067870012,ThompsonSamplingBandit
3,5.751624086712644,ThompsonSamplingBandit
3,2.7273846377479685,ThompsonSamplingBandit
3,4.98523539477787,ThompsonSamplingBandit
3,4.298326619339353,ThompsonSamplingBandit
3,3.1628728068762415,ThompsonSamplingBandit
3,2.322671937776158,ThompsonSamplingBandit
3,3.817633305334305,ThompsonSamplingBandit
3,4.340365801534482,ThompsonSamplingBandit
3,4.407430426496914,ThompsonSamplingBandit
3,5.891169544977776,ThompsonSamplingBandit
3,4.31674869354132,ThompsonSamplingBandit
3,3.8615483202332657,ThompsonSamplingBandit
3,2.610867224979824,ThompsonSamplingBandit
3,3.2213495255943507,ThompsonSamplingBandit
3,2.8643871643286802,ThompsonSamplingBandit
3,5.600018527964429,ThompsonSamplingBandit
3,4.7215876686573095,ThompsonSamplingBandit
3,6.040174105011838,ThompsonSamplingBandit
3,3.899644770509901,ThompsonSamplingBandit
3,3.6776349865821145,ThompsonSamplingBandit
3,2.002481014045445,ThompsonSamplingBandit
3,4.250327364404031,ThompsonSamplingBandit
3,3.8303525029076244,ThompsonSamplingBandit
3,5.236095392158372,ThompsonSamplingBandit
3,4.037735733863391,ThompsonSamplingBandit
3,5.353748748354308,ThompsonSamplingBandit
3,3.52128429820699,ThompsonSamplingBandit
3,4.3977148019600305,ThompsonSamplingBandit
3,2.7309455132261116,ThompsonSamplingBandit
3,3.112373480391154,ThompsonSamplingBandit
3,3.9083687033955945,ThompsonSamplingBandit
3,4.080176653589177,ThompsonSamplingBandit
3,2.340205831858588,ThompsonSamplingBandit
3,4.558254223859613,ThompsonSamplingBandit
3,3.293678998423079,ThompsonSamplingBandit
3,3.8444871255549935,ThompsonSamplingBandit
3,4.920299349184638,ThompsonSamplingBandit
3,2.6574843129431813,ThompsonSamplingBandit
3,3.7650938992834,ThompsonSamplingBandit
3,6.218119089265869,ThompsonSamplingBandit
3,6.076849302355605,ThompsonSamplingBandit
3,2.9507427427110393,ThompsonSamplingBandit
3,3.93859802979381,ThompsonSamplingBandit
3,3.4201968025953517,ThompsonSamplingBandit
3,3.837047133664326,ThompsonSamplingBandit
3,3.7579327833524574,ThompsonSamplingBandit
3,4.138550006101181,ThompsonSamplingBandit
3,3.9360733867216746,ThompsonSamplingBandit
3,4.200336594490336,ThompsonSamplingBandit
3,5.633240503060366,ThompsonSamplingBandit
3,3.8687198939077083,ThompsonSamplingBandit
3,4.545555788260262,ThompsonSamplingBandit
3,4.310428712640837,ThompsonSamplingBandit
3,3.7881792173802333,ThompsonSamplingBandit
3,3.2771666980881604,ThompsonSamplingBandit
3,6.914336130114304,ThompsonSamplingBandit
3,4.1578181184051335,ThompsonSamplingBandit
3,2.56860317653811,ThompsonSamplingBandit
3,3.3502423533083516,ThompsonSamplingBandit
3,4.535911170464148,ThompsonSamplingBandit
3,2.91531294972089,ThompsonSamplingBandit
3,5.1969702135925635,ThompsonSamplingBandit
3,3.9632611644099858,ThompsonSamplingBandit
3,3.1653264080440753,ThompsonSamplingBandit
3,3.990957647392539,ThompsonSamplingBandit
3,4.372477716321355,ThompsonSamplingBandit
3,5.029517148101819,ThompsonSamplingBandit
3,4.215102111794591,ThompsonSamplingBandit
3,4.785625523949969,ThompsonSamplingBandit
3,3.3356971269829274,ThompsonSamplingBandit
3,3.1626182799273064,ThompsonSamplingBandit
3,3.5784773785952675,ThompsonSamplingBandit
3,3.131954695289051,ThompsonSamplingBandit
3,3.694663776075927,ThompsonSamplingBandit
3,3.32357065799249,ThompsonSamplingBandit
3,4.195926905233927,ThompsonSamplingBandit
3,5.753485057147612,ThompsonSamplingBandit
3,4.724439963801747,ThompsonSamplingBandit
3,4.574816059224531,ThompsonSamplingBandit
3,3.8540113421428277,ThompsonSamplingBandit
3,5.30249859184642,ThompsonSamplingBandit
3,3.9651439647639086,ThompsonSamplingBandit
3,3.373694364756604,ThompsonSamplingBandit
3,4.641671851139685,ThompsonSamplingBandit
3,4.367424685218327,ThompsonSamplingBandit
3,5.77020319236821,ThompsonSamplingBandit
3,4.229575594198225,ThompsonSamplingBandit
3,5.636911551205204,ThompsonSamplingBandit
3,2.8886590710651676,ThompsonSamplingBandit
3,3.6712288405715556,ThompsonSamplingBandit
3,5.164305939102786,ThompsonSamplingBandit
3,3.564121899014657,ThompsonSamplingBandit
3,3.994834702330474,ThompsonSamplingBandit
3,3.472768351294784,ThompsonSamplingBandit
3,3.9518398446761287,ThompsonSamplingBandit
3,3.7724679656811637,ThompsonSamplingBandit
3,2.7730363399877103,ThompsonSamplingBandit
3,3.4957077574899285,ThompsonSamplingBandit
3,4.616094041890647,ThompsonSamplingBandit
3,4.204095174285591,ThompsonSamplingBandit
3,4.518882217537267,ThompsonSamplingBandit
3,4.178810717098211,ThompsonSamplingBandit
3,2.895010887193526,ThompsonSamplingBandit
3,4.535512508033384,ThompsonSamplingBandit
3,2.985210718637416,ThompsonSamplingBandit
3,3.9034483647445457,ThompsonSamplingBandit
3,3.662857455606103,ThompsonSamplingBandit
3,4.01996550957963,ThompsonSamplingBandit
3,3.8043857245942982,ThompsonSamplingBandit
3,3.444996808095266,ThompsonSamplingBandit
